Date,EM_SCB,EM_SCE,EM_TSM,EM_VAL,G_RE,IN_SCB,IN_SCE,IN_SCV,IN_VAL,US_1Y,US_2Y,US_3G,US_5Y,US_LCB,US_LCG,US_LCV,US_MIC,US_NQ,US_SCB,US_SCE,US_SCG,US_SCV,US_SP,US_TSM,USC
1983-11-30,58217.57256,49664.50133,38649.36802,52474.26304,57203.7199,114795.465,30840.22608,103824.6842,29360.97309,643.55321,962.08021,947.02561,947.02561,9959.67443,5336.2987,21049.72456,57220.87972,16098.68856,51554.54523,20702.00958,17995.63844,83517.6372,13029.5625,12521.59359,15702.63464
1983-12-31,61128.16158,52142.30596,40581.64415,55097.71515,59099.12059,120554.6892,31702.29786,109254.5075,30823.75468,647.94794,967.62821,950.68744,950.68744,9875.97325,5293.71201,21176.55451,56391.17696,15725.19899,50795.31004,20581.86185,17427.6961,83723.28108,12950.08218,12407.50259,15611.16634
1984-01-31,63636.13022,54276.17107,42246.62946,57358.26639,60889.79293,124806.0515,32807.81081,113769.013,32266.03114,653.60799,980.85247,965.96183,965.96183,9774.82926,5037.37705,22112.7536,56343.96795,15673.30583,50533.37301,20503.33384,16690.50455,85338.29948,12865.90666,12279.49975,15577.8728
1984-02-29,64854.20995,55309.43505,43055.28584,58456.1795,60154.73544,128687.6927,34268.79746,117744.5574,32497.7419,657.33849,982.78148,964.86707,964.86707,9407.34242,4790.2254,21850.00247,52708.87324,14772.09075,47813.96827,19712.47094,15524.98993,81376.45211,12443.90492,11798.39445,15011.67957
1984-03-31,68965.33357,58809.75175,45784.57053,62161.73046,60679.40384,135915.316,35630.53409,123027.8735,34792.61577,661.46037,984.71429,960.10706,960.10706,9529.77292,4869.51177,22003.56815,53626.07709,14696.75308,48417.05313,19966.29265,15549.50389,82951.38643,12656.69568,11947.29752,15194.81984
1984-04-30,67697.78852,57722.73472,44943.07521,61019.23191,61256.58395,134015.8337,35402.03422,121646.3935,33999.92099,666.62039,989.70351,962.47533,962.47533,9585.90375,4908.80441,22444.14663,53170.84725,14517.4527,48218.08889,20071.54273,15354.65305,82904.1166,12744.02687,12007.00824,15287.69327
1984-05-31,62011.88376,52868.61717,41168.3279,55894.25592,60276.89276,124180.8458,32161.49297,115314.2121,30783.79094,670.63014,982.94054,945.69618,945.69618,9093.63413,4691.27022,21017.97286,50399.00323,13687.0544,45741.38812,19046.69022,14435.47746,78780.32891,12063.49585,11387.65965,14498.94938
1984-06-30,61677.57862,52578.0961,40946.39006,55592.93082,60910.88796,124624.2298,32218.30137,115117.1401,30341.96843,676.48063,990.47642,954.64878,954.64878,9348.01886,4895.52062,21300.4956,51902.9478,14119.56532,47129.87946,19593.15544,15089.0437,80192.7143,12330.09909,11710.88249,14887.49315
1984-07-31,58533.51327,49892.40749,38859.11411,52759.0354,60273.30029,118887.0815,30361.33562,109181.4701,28645.3648,684.4879,1010.05484,984.68839,984.68839,9199.60308,4852.25217,20548.96211,49704.35619,13549.13488,45051.1151,19097.13795,14246.84873,77294.37886,12153.77869,11486.70388,14537.50723
1984-08-31,63026.95741,53717.30247,41842.21301,56809.19001,64414.36679,128013.5977,32911.87051,116154.7815,30844.40672,691.20147,1021.43479,997.16112,997.16112,10229.79571,5387.4405,23184.18342,54664.6756,15043.60446,50205.72101,21289.57771,16152.26501,85516.75369,13521.07879,12785.61992,16193.78946
1984-09-30,61519.47117,52426.89011,40841.426,55450.42107,66360.84782,125149.8596,32126.21484,113198.1777,30058.93355,698.04434,1038.25442,1015.47565,1015.47565,10244.24342,5333.17708,23802.69406,54843.39547,14778.83702,50084.62726,21408.18888,15713.05262,86417.11655,13523.78299,12794.99973,16292.97605
1984-10-31,63675.87467,54259.11593,42273.01493,57394.08995,67821.40692,131083.955,32894.69294,119648.7758,30740.93558,706.97629,1063.55322,1049.66333,1049.66333,10274.73193,5371.99508,23231.83673,53653.05371,14616.26981,49320.98792,21324.60297,15361.28451,85164.36669,13558.94481,12808.2432,16247.66755
1984-11-30,64662.95419,55094.56841,42928.31534,58283.7916,69965.73721,133335.9209,33392.14661,121500.8192,31165.88844,714.08774,1084.8952,1068.94215,1068.94215,10189.38252,5263.25752,23263.92452,51848.99463,14370.71648,48061.34988,21097.98627,14662.37679,84189.68735,13421.99947,12675.72377,16095.18591
1984-12-31,66718.39597,56840.12084,44292.87801,60136.4589,71877.43757,134039.6618,33582.10276,121526.0914,32982.73694,720.34388,1099.39663,1084.72686,1084.72686,10455.21302,5400.25668,23889.01053,52627.89384,14686.87224,48873.54714,21593.66838,14960.16966,85458.05915,13761.57606,12995.82815,16486.65303
1985-01-31,69010.98004,58787.34581,45814.87422,62202.8738,74876.39721,138104.5588,34096.26462,124200.5161,34249.21203,726.15003,1111.12353,1102.5887,1102.5887,11292.06367,5942.04276,25731.40252,58199.05529,16562.38583,55025.23611,23595.49564,17205.75097,94946.88845,14818.46509,14096.57566,17936.128
1985-02-28,67675.16513,57643.30158,44928.05604,60998.84038,77190.33799,136307.8431,32859.7323,122248.084,33368.8946,727.59999,1107.97535,1090.53374,1090.53374,11472.36138,6082.37863,26238.50773,59783.2551,16905.22721,56600.28201,24066.92933,17708.53743,97148.20288,15021.47806,14337.01901,18262.30355
1985-03-31,72889.1036,62078.34464,48389.47529,65698.41074,76273.43391,149686.6273,37529.41966,134822.3996,35235.41576,734.74076,1122.78529,1108.60025,1108.60025,11471.10841,6053.20498,26342.65839,58506.01606,16626.29097,55317.97268,23919.03293,17124.66924,95680.82709,15048.51672,14304.61418,18181.24372
1985-04-30,73426.75759,62529.78844,48746.41197,66183.02381,76175.58844,151315.4944,37790.6041,137775.9539,35371.80536,743.24918,1140.93699,1130.29187,1130.29187,11449.98771,5991.29255,26845.68506,57486.34179,16727.71134,54635.56122,23868.28822,16774.4355,94679.23161,15000.36146,14260.69178,18153.07402
1985-05-31,76045.5949,64753.46115,50485.00056,68543.50626,77479.01376,157549.7172,39916.17721,145230.7352,36437.62152,754.04319,1169.3083,1172.75317,1172.75317,12148.04013,6404.01362,28242.67356,59074.0699,17371.72823,56742.24244,25146.50922,17485.15156,97593.66196,15922.88368,15098.4363,19145.7016
