Date,S_US_LCB,S_US_LCV,S_US_SCB,S_US_MIC,S_US_SCV,R_G_RE,S_IN_VAL,S_IN_SCB,S_IN_SCV,S_EM_TSM,S_EM_VAL,S_EM_SCB,B_US_1Y,B_G_2Y,B_US_3G,B_G_5Y,S_US_NQ,S_US_LCG,S_US_SCG,S_US_TSM,S_US_SCE,S_IN_SCE,S_USC,S_EM_SCE,S_US_SP,B_US_LT,R_COM,R_GLD,R_SLV,S_G_TSM
1989-01-31,21141.95544,54019.38757,83753.45214,81267.1906,157836.1026,101009.2757,152619.1952,656606.6528,716997.7394,208853.1647,285643.8315,320926.7747,999.15846,1553.29368,1603.18968,1603.18968,25812.61569,10815.20455,20475.26274,25813.84462,42822.98045,131997.8415,32720.05472,269438.2135,28399.35435,1309.285252,1363.226788,1908.931648,1029.6,1161.304248
1989-02-28,20733.0293,53295.15013,84663.56422,81943.47789,160217.5232,99768.7008,153336.6641,664033.8384,716540.2948,216977.1994,292310.2874,333426.7124,1003.12253,1553.08658,1609.40359,1609.40359,25748.08415,10649.16146,20577.3524,25386.90028,42469.65267,131589.3289,32341.44469,278648.7233,27692.21043,1286.937062,1421.84554,1875.016805,1044.8,1160.838277
1989-03-31,21193.96673,55049.87772,86386.76792,84874.05619,164424.3334,100329.6169,152623.0598,663843.171,717090.5978,233751.4215,334489.9224,360651.4037,1010.5097,1560.02371,1619.60078,1619.60078,26237.29775,10932.19693,21102.36297,25956.00433,43507.30227,131845.2499,33112.41902,306256.028,28345.7466,1297.959678,1517.820113,1856.605827,1020.8,1171.665535
1989-04-30,22286.22276,57953.32594,89666.59626,87241.06174,170024.036,101876.6281,156669.1964,694160.9575,756253.0666,266414.8377,381069.1028,430698.1875,1020.2616,1583.68407,1635.85255,1635.85255,27596.38977,11504.46893,22118.46285,27267.92185,45584.48871,135980.912,34710.11515,355661.1058,29808.38712,1331.575535,1566.086793,1829.231474,989.76,1196.495317
1989-05-31,23210.64221,60117.00775,92704.75559,90397.06914,175835.6344,103945.7197,153489.2081,668817.6754,737820.9106,268951.9793,383963.0906,429793.2665,1031.10303,1607.06981,1652.26366,1652.26366,28843.74659,12036.33879,23144.31715,28393.79567,47402.73551,129285.4507,36116.15739,357164.914,31006.68425,1372.948919,1546.040882,1752.922522,916,1205.516393
1989-06-30,23098.70128,59877.22163,91513.798,88593.63633,175780.3804,104384.425,151913.2545,663128.9251,733862.5014,261521.3993,365732.3368,445881.8915,1039.98343,1636.90775,1672.41155,1672.41155,28177.45604,11875.01958,22424.43631,28227.95163,47048.43182,128826.2675,35889.14346,354441.2358,30839.24816,1456.326596,1600.152313,1807.186693,926.24,1201.062573
1989-07-31,25032.36286,63977.20728,94875.63008,92200.50194,181256.751,107705.6349,166803.4591,727946.2568,807672.9241,264840.7178,359094.6084,468771.8359,1048.72371,1660.91573,1687.96271,1687.96271,29400.35763,12999.14733,23431.36078,30467.46499,50280.69133,144978.788,38471.59038,361510.858,33608.61264,1486.373672,1555.188033,1784.415237,913.6,1228.984903
1989-08-31,25560.29106,66284.18848,97253.75546,93327.64743,185641.6283,107394.4352,161297.2235,713605.7027,808433.752,271040.729,367244.2157,505860.7542,1055.87829,1650.5627,1692.59497,1692.59497,30461.71055,13236.56233,24046.94949,31137.6439,51615.27794,141669.6302,39440.84771,377298.8428,34257.25887,1443.252337,1609.153058,1743.232718,900,1233.605038
1989-09-30,25512.08046,66056.2489,97423.2154,93327.64743,184578.7447,106913.0106,170922.9337,782964.8886,895185.9695,311784.4767,420110.336,566452.9273,1062.97541,1660.08095,1700.53599,1700.53599,30717.58891,13265.0693,24367.51937,31110.70257,51477.69749,147806.2177,39348.65563,427889.5393,34123.65559,1445.369588,1705.05858,1775.694152,926.72,1250.662053
1989-10-31,24835.41053,63233.47339,91742.02029,87691.91991,172088.7551,102787.8133,164104.0248,744122.7519,844583.7922,307018.957,410275.0353,546491.8852,1071.49564,1684.92683,1718.73416,1718.73416,29679.33441,12988.80714,23136.15551,30185.97357,49375.37092,136002.9744,37869.80544,417659.8969,33328.57445,1501.396594,1693.12317,1818.330344,921.28,1238.626451
1989-11-30,25302.94933,63504.75777,91665.19885,87241.06171,171222.6979,102666.2433,168708.9774,773957.2895,873781.0539,311255.0019,400599.0787,570684.1738,1079.02063,1699.69803,1730.81112,1730.81112,29744.62894,13177.99385,23288.20633,30715.50242,49840.19322,142123.2598,38304.0471,423412.8044,34021.80876,1513.891217,1720.382453,1977.488617,984.96,1246.428573
1989-12-31,25820.70027,65112.68416,91303.65652,86068.63716,169533.0657,102195.7919,176024.7756,814314.5242,927558.7826,334614.4844,427039.0275,642379.9912,1086.20145,1706.2702,1740.34562,1740.34562,29697.03754,13349.18643,23316.71109,31283.63345,50516.83372,152526.8811,38886.14154,461215.5961,34824.72345,1513.120495,1877.453371,1931.218943,915.52,1260.879037
1990-01-31,23974.8065,60085.30744,84028.62807,79495.67208,156602.0344,98273.50064,172128.1152,817819.3339,932463.7134,339833.9149,448667.6684,691944.965,1094.2689,1705.78557,1750.21525,1750.21525,27217.3349,12351.59814,21168.47255,29030.50886,46715.02191,154465.9788,36010.39365,483994.798,32486.71995,1457.638754,1869.192576,2010.919383,912.64,1242.167081
1990-02-28,24343.93694,61523.52406,86325.64252,80983.8906,160352.1195,96604.34871,161909.3854,790133.696,896841.7347,354436.3539,468365.5873,772198.3612,1100.97148,1708.90801,1760.08489,1760.08489,27911.37694,12469.29156,21853.25147,29514.74037,47615.53155,150060.0934,36675.75279,518848.6898,32905.16911,1452.927666,1863.024241,1975.308414,907.84,1244.953064
1990-03-31,24914.7209,62374.353,89060.09303,83960.32762,164966.7036,96481.1765,148283.5772,742662.4635,844629.4025,338641.7272,427383.7788,743995.623,1108.044,1715.58678,1766.66465,1766.66465,28572.87658,12988.63563,22823.73251,30241.05905,48813.11336,143930.4395,37545.31279,490413.2808,33777.0945,1449.218487,1876.624317,1785.38409,871.68,1240.397064
1990-04-30,24260.05779,59840.0838,86280.5356,81727.99986,159359.6858,94436.18326,145864.0341,712066.998,818313.2843,337085.1063,491506.2737,703997.9273,1114.93742,1722.76666,1771.51289,1771.51289,27644.25809,12845.17789,22155.13409,29429.39266,47278.42571,136078.0131,36386.24274,499605.2424,32934.43111,1408.098361,1856.919762,1781.750476,870.56,1232.009227
1990-05-31,26538.74003,64613.60027,91399.2442,86316.6736,165819.6137,92861.42668,160617.5977,793015.4864,904038.9656,366685.3383,522973.8318,772357.7734,1124.53031,1747.34882,1796.61985,1796.61985,30245.58277,14140.42452,24044.45746,32108.99333,51173.31523,153083.7962,39447.05955,541699.4558,36145.70897,1471.352815,1843.178556,1758.978993,900.48,1269.964465
1990-06-30,26382.41148,62485.36275,91613.03618,87556.8557,166360.6936,93940.59334,160533.9159,823281.7155,941145.2449,382246.122,563701.2702,787395.0695,1133.07329,1762.83753,1812.13175,1812.13175,30484.52288,14230.56715,24317.31396,31952.43882,50693.54419,160692.3019,39103.54211,565124.9694,35901.86886,1504.96175,1814.609288,1706.410674,849.44,1272.274799
1990-07-31,26151.84459,61149.51118,87954.02376,84208.36406,159482.5541,91536.07511,164040.1372,869716.4508,994032.902,411978.8843,605986.0358,851594.8068,1143.47478,1779.58919,1832.12769,1832.12769,28984.68435,13952.68158,23222.1351,31587.07483,49668.19745,168967.076,38378.46393,609790.8834,35786.72981,1515.422589,1964.314555,1803.79519,847.84,1277.815258
1990-08-31,23766.56439,55023.94399,76814.71719,73294.76164,140025.7293,83291.06365,147039.3454,760062.6007,865718.1648,359804.7825,532127.6438,735785.0154,1150.34645,1782.92633,1823.37946,1823.37946,25277.54322,12548.68874,19804.71925,28602.8039,44632.31868,153807.7474,34567.80302,531112.4954,32551.94647,1451.07623,2290.194339,1878.650526,849.12,1234.053199
1990-09-30,22550.57401,51004.31365,70044.12433,67217.86938,126984.9407,76504.35683,127151.2447,653156.7557,738126.8903,320015.893,466255.0199,674765.1426,1157.26198,1792.87524,1839.98323,1839.98323,22861.01009,11860.36848,17765.62536,27043.50862,41811.71454,136506.8304,32426.92023,475805.0527,30967.78953,1467.769266,2815.564921,1978.699938,841.6,1200.372755
1990-10-31,22393.91581,48670.79977,66028.71112,63373.3049,118080.656,73131.26777,144035.1499,749115.9336,846743.0003,325336.266,443150.4067,688882.8084,1166.5088,1816.13174,1869.62007,1869.62007,21909.99207,11870.84271,16719.56757,26732.13091,40776.83976,150601.9911,31756.73288,474491.9731,30835.90267,1499.387805,2645.223243,1838.679414,726.08,1209.565168
1990-11-30,23942.61406,52847.23589,70168.42638,66225.72372,124795.6841,78061.42031,133932.0923,676348.31,764244.8298,313103.733,430133.8602,662624.8966,1174.90982,1831.55752,1899.43544,1899.43544,23895.03735,12699.19755,18222.65669,28589.14234,43721.24688,148354.7896,33989.65696,457189.2152,32829.16345,1568.382135,2471.696598,1864.600197,725.12,1217.682117
1990-12-31,24668.79854,54679.52898,72743.9157,67508.85584,129063.1347,78062.5509,135330.7452,663526.0988,754641.3292,315331.5725,445286.8868,680046.8557,1185.04171,1849.19126,1929.11111,1910.90765,24908.18694,13233.98173,18973.99505,29469.44601,45296.5816,147410.9451,35124.56014,468071.3128,33743.67951,1600.585882,2423.251345,1871.141028,718.72,1226.606344
1991-01-31,25862.9671,58448.15295,78904.73938,73183.09158,141155.2882,85449.01696,139480.9331,648819.0428,742291.6239,323239.5649,483741.4909,700619.1843,1193.22408,1865.25356,1947.76969,1923.60088,27613.21604,14109.52246,20739.86682,30997.61504,48137.03479,148466.453,37205.79155,489655.1774,35213.2234,1617.961842,2195.708044,1773.271932,668.48,1243.886241
1991-02-28,27752.34368,63067.6148,87950.26233,81330.71212,158411.3217,88749.3213,156446.8359,743498.6104,860382.056,364478.2553,567895.2552,782714.4754,1200.60945,1879.26919,1957.65874,1934.75554,30247.51685,15274.16458,23168.56745,33376.45819,52253.98076,164756.9071,40297.09372,556539.5171,37731.51186,1626.117826,2226.228385,1757.283403,634.4,1283.644468
1991-03-31,28498.33684,64563.89162,93679.37491,86859.45465,169180.5699,96755.63596,148115.8855,725640.5173,835946.3453,374574.7913,575496.9997,801493.6272,1208.05062,1890.01989,1964.749,1940.20111,32228.7292,15961.01331,24967.58354,34396.90212,54164.56957,157858.1732,41630.40102,569071.2178,38645.20495,1630.547371,2309.934573,1723.126031,673.28,1289.307191
1991-04-30,28557.20958,66221.41125,94510.54061,87150.4411,171339.2416,97115.25216,149854.0254,737078.7888,845183.5524,376704.0018,572719.1917,794179.4689,1216.60033,1903.95483,1987.32589,1960.3994,32444.66169,15955.50824,24807.84094,34478.04878,54600.19497,159258.9336,41935.79943,567264.8591,38736.66037,1651.464359,2362.370087,1733.300746,682.4,1291.412777
1991-05-31,29742.12654,70372.52241,98174.52103,90060.30559,177609.2107,97815.55277,149155.1062,724836.6472,827636.6966,395295.9792,602988.6074,842172.7984,1224.12922,1915.03895,1997.40153,1971.46961,33989.02758,16608.5839,25876.21542,35895.02079,57051.16196,157211.7374,43805.74678,598601.6912,40407.78883,1649.092526,2361.188902,1746.139824,722.72,1305.875201
1991-06-30,28390.60946,67190.71712,94243.51352,85695.50887,171620.1511,94834.57493,139047.163,688419.4043,782546.2218,381512.5381,580916.8474,817280.9834,1228.81923,1920.37908,1992.99268,1971.03239,31987.07386,15967.98919,24497.14252,34281.5904,54646.03068,146480.6833,41908.26711,578550.1596,38556.54931,1636.165619,2305.228725,1784.657573,781.6,1285.200374
1991-07-31,29726.76564,70093.51155,97781.78638,89187.34626,176347.133,93868.01596,146372.3066,693588.7456,792692.7161,387032.0097,608120.5159,800306.3352,1237.51708,1934.7201,2020.37789,1990.7506,33765.55517,16879.53555,25528.03127,35884.96884,57088.58345,156928.8504,43789.36556,583019.2129,40353.64265,1661.180956,2423.025913,1758.010137,710.4,1302.975624
1991-08-31,30497.30792,71587.37653,101312.6082,91515.23786,183134.2765,92527.53782,141665.705,659448.9204,757433.7441,389037.3541,658960.5744,787075.1427,1247.58768,1956.18608,2061.16846,2024.27156,35409.9377,17506.99205,26648.86501,36867.0664,58719.07235,152715.5462,45056.61891,594382.5195,41309.7016,1719.122615,2460.340512,1683.154769,669.6,1307.764506
1991-09-30,30080.83594,70299.81473,101205.7773,91806.22428,182151.5399,93944.31712,150078.5229,709747.7274,812040.1724,377092.4835,625052.9048,769914.8109,1258.08266,1976.3612,2101.38451,2055.3923,35512.62652,17211.836,26973.74133,36430.70384,57993.85996,161640.3526,44488.00163,574050.3283,40618.38787,1769.809398,2479.777202,1719.492397,717.92,1307.169301
1991-10-31,30548.18279,71652.06538,103296.6441,94716.08876,185600.3317,92443.16561,150328.7038,715871.4307,820035.52,396578.8658,628445.7354,779777.6814,1265.81459,1993.36417,2127.23769,2078.64198,36617.06921,17475.59796,27804.47861,37036.85262,58899.99076,165044.7797,45166.01762,586758.7621,41164.48183,1768.478679,2550.946808,1731.847122,721.76,1316.167641
1991-11-30,29430.00368,66574.96662,98766.05245,92097.21074,177028.5592,92112.39542,141347.1651,671727.219,770469.293,396082.8804,614211.8837,797386.8862,1276.17626,2008.42494,2154.62291,2098.68481,35368.42715,17245.85418,26469.22414,35649.1362,56402.46047,157779.0893,43295.48379,587706.7706,39505.85911,1768.830606,2447.888557,1774.725405,713.44,1300.952546
1991-12-31,32816.3043,72380.54676,106208.7895,97631.77299,189011.6811,96461.60238,147878.8176,692255.8745,791667.2147,431211.6058,716925.8428,843295.9099,1288.50925,2032.6124,2211.10652,2154.69233,39609.10156,19749.18202,29157.17385,39635.78522,62272.55615,165055.2014,47852.55372,646254.3252,44023.95818,1879.585934,2274.578047,1711.013473,677.44,1341.749624
1992-01-31,32360.13633,74131.45107,115558.6339,108645.1133,208609.7592,101218.1911,147297.8017,679370.9159,780165.8734,469900.4889,769741.3649,897845.6358,1292.76547,2036.14741,2184.62368,2127.48182,41942.07764,19395.21934,31392.36279,39449.37871,63479.47081,160863.6344,48414.88598,693587.4049,43203.57854,1819.221152,2337.128944,1715.61627,743.36,1348.161701
1992-02-29,32734.3937,76593.33785,119981.9091,113556.4677,220840.7866,101371.865,141860.7453,668212.2486,761991.1292,492089.8196,801590.4198,919739.0091,1297.02811,2041.8979,2189.45785,2132.3333,42873.19177,19583.95316,31628.59032,39987.91683,65003.27403,155311.8379,49454.56769,719010.7896,43763.11146,1830.856891,2311.420525,1710.77137,722.88,1352.76913
1992-03-31,32031.76035,75268.59528,117079.8013,110728.7181,220458.1347,100502.0867,133547.28,625455.3515,713757.0907,480584.9269,793261.9144,914248.4799,1299.8099,2040.23024,2176.42661,2119.21877,40883.87567,19059.23698,29621.72464,39082.58106,63686.59686,145151.527,48417.78735,708855.8821,42911.97662,1810.684143,2337.308435,1655.538261,728.96,1339.250154
1992-04-30,32733.18173,79924.16476,112251.7682,106263.8505,218247.1642,99709.61039,137375.2792,619140.1288,710498.7896,477378.1471,790003.5632,943755.2462,1308.42189,2055.93488,2201.228,2138.19558,39203.54838,19021.43875,27968.71392,39707.68649,64577.85623,144635.8239,49177.02243,716263.5719,44171.92259,1809.342426,2407.427688,1629.617498,690.72,1345.497735
1992-05-31,32934.26135,80241.03059,112010.3665,106115.0216,222613.0636,100887.8796,145996.4023,664511.9557,765815.3833,475632.5376,767007.5708,944186.8632,1315.03655,2070.22442,2235.48754,2170.6054,39709.27415,19124.8804,27778.10713,39980.72448,64966.4184,154308.1364,49495.47797,709536.0932,44388.43935,1858.183997,2472.187493,1635.189161,712.16,1352.649319
1992-06-30,32350.87465,79922.71722,106578.8294,100608.3514,215926.6173,98619.4398,139422.1843,638420.5583,731830.7941,440349.802,720616.7539,909960.4104,1323.72515,2086.03814,2276.76938,2207.25331,38347.24605,18582.49738,26064.11459,39161.60739,63564.02039,147752.4663,48489.22922,671335.3334,43728.07174,1878.943628,2458.590462,1663.774556,700.8,1336.356743
1992-07-31,33703.3325,82421.34621,111286.1616,104329.0745,223093.8462,101865.1255,134149.0978,598085.1474,680200.8634,439432.7031,716883.4679,904187.021,1333.59087,2104.00945,2327.93757,2254.36328,39543.68013,19420.25049,26743.73638,40721.82933,65961.27362,142625.9167,50380.32028,667847.0849,45514.4623,1954.475095,2424.416054,1733.785025,687.2,1343.449959
1992-08-31,33026.8078,79793.2428,108992.8459,101947.8117,218086.0688,102366.77,140238.7961,619836.308,702355.0055,424461.3803,692791.3256,862292.727,1340.02252,2114.95941,2357.60651,2281.15978,38377.14156,19273.0628,25582.87101,39824.69892,64596.43827,151045.9118,49330.85258,642111.9456,44582.98211,1968.271931,2426.84047,1647.301574,652.8,1338.544865
1992-09-30,33466.89787,80292.63154,110803.3583,103287.272,221827.4432,105981.1844,137013.8648,601321.7975,681476.8006,420254.2634,686151.2398,838462.6984,1348.67514,2135.80956,2396.52014,2316.85446,39781.74495,19464.3452,25958.47872,40331.08988,65522.33936,146982.0518,50019.86204,631319.7888,45106.83897,1995.00874,2454.749136,1690.906635,653.76,1339.01236
1992-10-31,33783.45688,79921.84321,114303.6822,105966.1926,226743.8036,105930.9943,129830.2279,559814.3578,636251.2742,439582.7404,705972.5656,887694.1593,1349.44949,2140.65879,2356.10157,2281.62461,41297.42943,19834.4564,27093.61704,40801.88276,66551.5006,137875.77,50700.65152,659429.6736,45262.6937,1957.339184,2400.744655,1643.667946,660.64,1341.563798
1992-11-30,35068.82997,82609.26952,124925.3549,115342.4147,242372.635,108008.4977,130811.7444,553781.7983,631815.9666,437308.0492,686610.0821,895289.5723,1348.01568,2139.93232,2339.76215,2266.52611,44588.83455,20734.74177,29702.1363,42528.11658,69767.89897,137992.1261,53009.86964,654491.9346,46803.89086,1967.049348,2370.015123,1619.200633,658.24,1353.128833
1992-12-31,35616.40587,84814.40479,129713.5367,120430.8714,254284.4088,110819.0346,132241.5167,562030.932,642833.5734,447016.4365,723257.7838,917047.2039,1355.27944,2154.44232,2372.48011,2294.45356,46287.66915,20875.29015,30467.41184,43194.45561,71463.69938,139659.1758,54192.71264,675730.7997,47378.31356,2018.776845,2375.466158,1612.902105,642.88,1360.357693
1993-01-31,35886.74222,87124.81234,134110.6058,126976.0274,269885.8532,118178.6418,133287.0182,568241.9358,652082.6629,444093.548,742869.5636,904296.8914,1363.79902,2171.81762,2418.71966,2335.01322,47634.64032,20631.13484,30865.1639,43632.77567,72808.36215,139585.7849,55100.8297,676201.5885,47774.3984,2076.298055,2404.209298,1601.031952,650.72,1363.242571
1993-02-28,36166.5177,90047.38378,131057.0856,124685.2228,272790.9254,118748.452,137425.4468,585926.1931,676419.0399,458789.6427,764829.2146,970191.5047,1369.40289,2187.64611,2455.98736,2370.36131,45934.08366,20468.3655,28896.21337,43832.01165,72972.65622,143693.535,55354.78903,708565.1875,48425.56068,2142.74603,2432.098126,1587.223692,625.92,1370.316886
1993-03-31,37055.78043,91026.15967,134110.6058,128285.0586,281107.7827,122851.0856,153363.363,650279.0528,760085.311,474523.9895,769903.7368,1018507.371,1375.82209,2193.36065,2466.3395,2376.24728,47284.54572,20754.43138,29508.52413,44911.67299,74993.56132,157192.6028,56835.42043,730540.5591,49447.27032,2146.873173,2482.685767,1636.642854,663.04,1390.795426
